Product URL,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/ADISA-Backpack-Office-College-Travel/dp/B09Y8FMDVB,N/A,N/A,N/A,N/A
https://www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384,N/A,N/A,N/A,N/A
https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z,N/A,N/A,N/A,N/A
https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD,N/A,N/A,N/A,N/A
https://www.amazon.in/PUMA-Laptop-Backpack-IND-Black-CASTLEROCK/dp/B08BV2S9K1,N/A,N/A,N/A,N/A
https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9,N/A,N/A,N/A,N/A
https://www.amazon.in/Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2,N/A,N/A,N/A,N/A
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH,N/A,N/A,N/A,N/A
https://www.amazon.in/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67,N/A,N/A,N/A,N/A
https://www.amazon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW,N/A,N/A,N/A,N/A
https://www.amazon.in/FATMUG-Compartment-Shoulder-Training-Overnight/dp/B08PC3FZWV,N/A,N/A,N/A,N/A
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57,N/A,N/A,N/A,N/A
https://www.amazon.in/Wesley-Waterproof-Backpack-College-Business/dp/B08B6F3X7V,N/A,N/A,N/A,N/A
https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ,N/A,N/A,N/A,N/A
https://www.amazon.in/Skybags-Cardiff-Polyester-Travel-DFCAR55RED/dp/B073JSGN6G,N/A,N/A,N/A,N/A
https://www.amazon.in/WALKENT-Flair-Expandable-Anti-Theft-Waterproof/dp/B09BVSNMS2,N/A,N/A,N/A,N/A
https://www.amazon.in/GOCART-LOGO-Backpack-Briefcase-Convertible/dp/B0822H451W,N/A,N/A,N/A,N/A
https://www.amazon.in/GreenLands-SG-Backpack-QUAD-L-Grey/dp/B08ML7RWG6,N/A,N/A,N/A,N/A
https://www.amazon.in/Puma-Unisex-Adult-Backpack-Black-Camo-7804610/dp/B0B33SVKHK,N/A,N/A,N/A,N/A
https://www.amazon.in/Half-Moon-Waterproof-Rucksack-Compartment/dp/B085MF4HD3,N/A,N/A,N/A,N/A
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D,N/A,N/A,N/A,N/A
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV,N/A,N/A,N/A,N/A
https://www.amazon.in/Wooum-Resistance-Backpack-Students-Compartment/dp/B0B5LPVBHR,N/A,N/A,N/A,N/A
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7DTWLF,N/A,N/A,N/A,N/A
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7,N/A,N/A,N/A,N/A
https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3,N/A,N/A,N/A,N/A
https://www.amazon.in/F-Gear-Samurai-Black-Laptop-Backpack/dp/B071F2M8CW,N/A,N/A,N/A,N/A
https://www.amazon.in/Tommy-Hilfiger-Nashville-Overnighter-Travel/dp/B0C3ZQBRT3,N/A,N/A,N/A,N/A
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ,N/A,N/A,N/A,N/A
https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N,N/A,N/A,N/A,N/A
https://www.amazon.in/Wildcraft-Shutter-Bug-Camera-Backpack/dp/B07GVJ5LZB,N/A,N/A,N/A,N/A
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB,N/A,N/A,N/A,N/A
https://www.amazon.in/Caprio-Business-Laptop-Sleeve-Should/dp/B0983QT1TM,N/A,N/A,N/A,N/A
https://www.amazon.in/Wesley-Waterproof-Backpack-Business-Dimensions/dp/B0BMQ4D59H,N/A,N/A,N/A,N/A
